State,Action,NextState
"(4382.25, 25.0, 4382.5, 48.0)",WAIT,"(4382.25, 25.0, 4382.5, 47.0)"
"(4382.25, 25.0, 4382.5, 47.0)",WAIT,"(4382.25, 25.0, 4382.5, 46.0)"
"(4382.25, 25.0, 4382.5, 46.0)",WAIT,"(4382.25, 25.0, 4382.5, 44.0)"
"(4382.25, 25.0, 4382.5, 44.0)",WAIT,"(4382.25, 24.0, 4382.5, 44.0)"
"(4382.25, 24.0, 4382.5, 44.0)",WAIT,"(4382.25, 23.0, 4382.5, 44.0)"
"(4382.25, 23.0, 4382.5, 44.0)",WAIT,"(4382.25, 24.0, 4382.5, 44.0)"
"(4382.25, 24.0, 4382.5, 44.0)",WAIT,"(4382.25, 25.0, 4382.5, 44.0)"
"(4382.25, 25.0, 4382.5, 44.0)",WAIT,"(4382.25, 24.0, 4382.5, 44.0)"
"(4382.25, 24.0, 4382.5, 44.0)",WAIT,"(4382.25, 23.0, 4382.5, 44.0)"
"(4382.25, 23.0, 4382.5, 44.0)",WAIT,"(4382.25, 23.0, 4382.5, 44.0)"
"(4382.25, 23.0, 4382.5, 44.0)",SELL,"(4382.0, 40.0, 4382.5, 44.0)"
"(4382.0, 40.0, 4382.5, 44.0)",WAIT,"(4382.0, 40.0, 4382.25, 3.0)"
"(4382.0, 40.0, 4382.25, 3.0)",WAIT,"(4382.0, 40.0, 4382.25, 4.0)"
"(4382.0, 40.0, 4382.25, 4.0)",WAIT,"(4382.0, 39.0, 4382.25, 4.0)"
"(4382.0, 39.0, 4382.25, 4.0)",WAIT,"(4382.0, 39.0, 4382.25, 7.0)"
"(4382.0, 39.0, 4382.25, 7.0)",WAIT,"(4382.0, 41.0, 4382.25, 7.0)"
"(4382.0, 41.0, 4382.25, 7.0)",WAIT,"(4382.0, 41.0, 4382.25, 9.0)"
"(4382.0, 41.0, 4382.25, 9.0)",WAIT,"(4382.0, 44.0, 4382.25, 9.0)"
"(4382.0, 44.0, 4382.25, 9.0)",WAIT,"(4382.0, 44.0, 4382.25, 11.0)"
"(4382.0, 44.0, 4382.25, 11.0)",WAIT,"(4382.0, 45.0, 4382.25, 11.0)"
"(4382.0, 45.0, 4382.25, 11.0)",WAIT,"(4382.0, 45.0, 4382.25, 12.0)"
"(4382.0, 45.0, 4382.25, 12.0)",WAIT,"(4382.0, 44.0, 4382.25, 12.0)"
"(4382.0, 44.0, 4382.25, 12.0)",WAIT,"(4382.0, 44.0, 4382.25, 12.0)"
"(4382.0, 44.0, 4382.25, 12.0)",SELL,"(4382.0, 44.0, 4382.25, 7.0)"
"(4382.0, 44.0, 4382.25, 7.0)",WAIT,"(4382.0, 44.0, 4382.25, 8.0)"
"(4382.0, 44.0, 4382.25, 8.0)",WAIT,"(4382.0, 44.0, 4382.25, 6.0)"
"(4382.0, 44.0, 4382.25, 6.0)",WAIT,"(4382.0, 44.0, 4382.25, 6.0)"
"(4382.0, 44.0, 4382.25, 6.0)",SELL,"(4382.0, 44.0, 4382.25, 5.0)"
"(4382.0, 44.0, 4382.25, 5.0)",WAIT,"(4382.0, 41.0, 4382.25, 5.0)"
"(4382.0, 41.0, 4382.25, 5.0)",WAIT,"(4382.0, 39.0, 4382.25, 5.0)"
"(4382.0, 39.0, 4382.25, 5.0)",WAIT,"(4382.0, 39.0, 4382.25, 6.0)"
"(4382.0, 39.0, 4382.25, 6.0)",WAIT,"(4382.0, 39.0, 4382.25, 6.0)"
"(4382.0, 39.0, 4382.25, 6.0)",SELL,"(4382.0, 39.0, 4382.25, 3.0)"
"(4382.0, 39.0, 4382.25, 3.0)",WAIT,"(4382.0, 39.0, 4382.25, 3.0)"
"(4382.0, 39.0, 4382.25, 3.0)",SELL,"(4382.0, 39.0, 4382.25, 1.0)"
"(4382.0, 39.0, 4382.25, 1.0)",WAIT,"(4382.0, 39.0, 4382.5, 53.0)"
"(4382.0, 39.0, 4382.5, 53.0)",WAIT,"(4382.0, 39.0, 4382.5, 54.0)"
"(4382.0, 39.0, 4382.5, 54.0)",WAIT,"(4382.0, 41.0, 4382.5, 54.0)"
"(4382.0, 41.0, 4382.5, 54.0)",WAIT,"(4382.25, 1.0, 4382.5, 54.0)"
"(4382.25, 1.0, 4382.5, 54.0)",WAIT,"(4382.25, 2.0, 4382.5, 54.0)"
"(4382.25, 2.0, 4382.5, 54.0)",WAIT,"(4382.25, 2.0, 4382.5, 56.0)"
"(4382.25, 2.0, 4382.5, 56.0)",WAIT,"(4382.25, 3.0, 4382.5, 56.0)"
"(4382.25, 3.0, 4382.5, 56.0)",WAIT,"(4382.25, 3.0, 4382.5, 57.0)"
"(4382.25, 3.0, 4382.5, 57.0)",WAIT,"(4382.25, 3.0, 4382.5, 58.0)"
"(4382.25, 3.0, 4382.5, 58.0)",WAIT,"(4382.25, 3.0, 4382.5, 57.0)"
"(4382.25, 3.0, 4382.5, 57.0)",WAIT,"(4382.25, 3.0, 4382.5, 57.0)"
"(4382.25, 3.0, 4382.5, 57.0)",SELL,"(4382.0, 42.0, 4382.5, 57.0)"
"(4382.0, 42.0, 4382.5, 57.0)",WAIT,"(4382.0, 41.0, 4382.5, 57.0)"
"(4382.0, 41.0, 4382.5, 57.0)",WAIT,"(4382.0, 41.0, 4382.5, 58.0)"
"(4382.0, 41.0, 4382.5, 58.0)",WAIT,"(4382.0, 41.0, 4382.25, 1.0)"
"(4382.0, 41.0, 4382.25, 1.0)",WAIT,"(4382.0, 41.0, 4382.25, 2.0)"
"(4382.0, 41.0, 4382.25, 2.0)",WAIT,"(4382.0, 44.0, 4382.25, 2.0)"
"(4382.0, 44.0, 4382.25, 2.0)",WAIT,"(4382.0, 45.0, 4382.25, 2.0)"
"(4382.0, 45.0, 4382.25, 2.0)",WAIT,"(4382.0, 44.0, 4382.25, 2.0)"
"(4382.0, 44.0, 4382.25, 2.0)",WAIT,"(4382.0, 41.0, 4382.25, 2.0)"
"(4382.0, 41.0, 4382.25, 2.0)",WAIT,"(4382.0, 42.0, 4382.25, 2.0)"
"(4382.0, 42.0, 4382.25, 2.0)",WAIT,"(4382.0, 42.0, 4382.25, 3.0)"
"(4382.0, 42.0, 4382.25, 3.0)",WAIT,"(4382.0, 42.0, 4382.25, 4.0)"
"(4382.0, 42.0, 4382.25, 4.0)",WAIT,"(4382.0, 42.0, 4382.25, 5.0)"
"(4382.0, 42.0, 4382.25, 5.0)",WAIT,"(4382.0, 42.0, 4382.25, 8.0)"
"(4382.0, 42.0, 4382.25, 8.0)",WAIT,"(4382.0, 42.0, 4382.25, 9.0)"
"(4382.0, 42.0, 4382.25, 9.0)",WAIT,"(4382.0, 42.0, 4382.25, 11.0)"
"(4382.0, 42.0, 4382.25, 11.0)",WAIT,"(4382.0, 42.0, 4382.25, 12.0)"
"(4382.0, 42.0, 4382.25, 12.0)",WAIT,"(4382.0, 40.0, 4382.25, 12.0)"
"(4382.0, 40.0, 4382.25, 12.0)",WAIT,"(4382.0, 40.0, 4382.25, 13.0)"
"(4382.0, 40.0, 4382.25, 13.0)",WAIT,"(4382.0, 40.0, 4382.25, 14.0)"
"(4382.0, 40.0, 4382.25, 14.0)",WAIT,"(4382.0, 40.0, 4382.25, 18.0)"
"(4382.0, 40.0, 4382.25, 18.0)",WAIT,"(4382.0, 40.0, 4382.25, 19.0)"
"(4382.0, 40.0, 4382.25, 19.0)",WAIT,"(4382.0, 40.0, 4382.25, 20.0)"
"(4382.0, 40.0, 4382.25, 20.0)",WAIT,"(4382.0, 39.0, 4382.25, 20.0)"
"(4382.0, 39.0, 4382.25, 20.0)",WAIT,"(4382.0, 39.0, 4382.25, 19.0)"
"(4382.0, 39.0, 4382.25, 19.0)",WAIT,"(4382.0, 39.0, 4382.25, 18.0)"
"(4382.0, 39.0, 4382.25, 18.0)",WAIT,"(4382.0, 39.0, 4382.25, 19.0)"
"(4382.0, 39.0, 4382.25, 19.0)",WAIT,"(4382.0, 39.0, 4382.25, 20.0)"
"(4382.0, 39.0, 4382.25, 20.0)",WAIT,"(4382.0, 39.0, 4382.25, 21.0)"
"(4382.0, 39.0, 4382.25, 21.0)",WAIT,"(4382.0, 39.0, 4382.25, 22.0)"
"(4382.0, 39.0, 4382.25, 22.0)",WAIT,"(4382.0, 39.0, 4382.25, 23.0)"
"(4382.0, 39.0, 4382.25, 23.0)",WAIT,"(4382.0, 39.0, 4382.25, 27.0)"
"(4382.0, 39.0, 4382.25, 27.0)",WAIT,"(4382.0, 39.0, 4382.25, 28.0)"
"(4382.0, 39.0, 4382.25, 28.0)",WAIT,"(4382.0, 39.0, 4382.25, 29.0)"
"(4382.0, 39.0, 4382.25, 29.0)",WAIT,"(4382.0, 39.0, 4382.25, 30.0)"
"(4382.0, 39.0, 4382.25, 30.0)",WAIT,"(4382.0, 39.0, 4382.25, 29.0)"
"(4382.0, 39.0, 4382.25, 29.0)",WAIT,"(4382.0, 39.0, 4382.25, 28.0)"
"(4382.0, 39.0, 4382.25, 28.0)",WAIT,"(4382.0, 38.0, 4382.25, 28.0)"
"(4382.0, 38.0, 4382.25, 28.0)",WAIT,"(4382.0, 37.0, 4382.25, 28.0)"
"(4382.0, 37.0, 4382.25, 28.0)",WAIT,"(4382.0, 35.0, 4382.25, 28.0)"
"(4382.0, 35.0, 4382.25, 28.0)",WAIT,"(4382.0, 35.0, 4382.25, 29.0)"
"(4382.0, 35.0, 4382.25, 29.0)",WAIT,"(4382.0, 35.0, 4382.25, 30.0)"
"(4382.0, 35.0, 4382.25, 30.0)",WAIT,"(4382.0, 33.0, 4382.25, 30.0)"
"(4382.0, 33.0, 4382.25, 30.0)",WAIT,"(4382.0, 33.0, 4382.25, 29.0)"
"(4382.0, 33.0, 4382.25, 29.0)",WAIT,"(4382.0, 31.0, 4382.25, 29.0)"
"(4382.0, 31.0, 4382.25, 29.0)",WAIT,"(4382.0, 31.0, 4382.25, 30.0)"
"(4382.0, 31.0, 4382.25, 30.0)",WAIT,"(4382.0, 30.0, 4382.25, 30.0)"
"(4382.0, 30.0, 4382.25, 30.0)",WAIT,"(4382.0, 30.0, 4382.25, 29.0)"
"(4382.0, 30.0, 4382.25, 29.0)",WAIT,"(4382.0, 30.0, 4382.25, 30.0)"
"(4382.0, 30.0, 4382.25, 30.0)",WAIT,"(4382.0, 31.0, 4382.25, 30.0)"
"(4382.0, 31.0, 4382.25, 30.0)",WAIT,"(4382.0, 31.0, 4382.25, 31.0)"
"(4382.0, 31.0, 4382.25, 31.0)",WAIT,"(4382.0, 31.0, 4382.25, 32.0)"
"(4382.0, 31.0, 4382.25, 32.0)",WAIT,"(4382.0, 31.0, 4382.25, 31.0)"
"(4382.0, 31.0, 4382.25, 31.0)",WAIT,"(4382.0, 31.0, 4382.25, 32.0)"
"(4382.0, 31.0, 4382.25, 32.0)",WAIT,"(4382.0, 31.0, 4382.25, 31.0)"
"(4382.0, 31.0, 4382.25, 31.0)",WAIT,"(4382.0, 31.0, 4382.25, 32.0)"
"(4382.0, 31.0, 4382.25, 32.0)",WAIT,"(4382.0, 31.0, 4382.25, 33.0)"
"(4382.0, 31.0, 4382.25, 33.0)",WAIT,"(4382.0, 31.0, 4382.25, 34.0)"
"(4382.0, 31.0, 4382.25, 34.0)",WAIT,"(4382.0, 31.0, 4382.25, 33.0)"
"(4382.0, 31.0, 4382.25, 33.0)",WAIT,"(4382.0, 31.0, 4382.25, 32.0)"
"(4382.0, 31.0, 4382.25, 32.0)",WAIT,"(4382.0, 31.0, 4382.25, 33.0)"
"(4382.0, 31.0, 4382.25, 33.0)",WAIT,"(4382.0, 31.0, 4382.25, 34.0)"
"(4382.0, 31.0, 4382.25, 34.0)",WAIT,"(4382.0, 30.0, 4382.25, 34.0)"
"(4382.0, 30.0, 4382.25, 34.0)",WAIT,"(4382.0, 29.0, 4382.25, 34.0)"
"(4382.0, 29.0, 4382.25, 34.0)",WAIT,"(4382.0, 29.0, 4382.25, 33.0)"
"(4382.0, 29.0, 4382.25, 33.0)",WAIT,"(4382.0, 28.0, 4382.25, 33.0)"
"(4382.0, 28.0, 4382.25, 33.0)",WAIT,"(4382.0, 28.0, 4382.25, 34.0)"
"(4382.0, 28.0, 4382.25, 34.0)",WAIT,"(4382.0, 25.0, 4382.25, 34.0)"
"(4382.0, 25.0, 4382.25, 34.0)",WAIT,"(4382.0, 21.0, 4382.25, 34.0)"
"(4382.0, 21.0, 4382.25, 34.0)",WAIT,"(4382.0, 20.0, 4382.25, 34.0)"
"(4382.0, 20.0, 4382.25, 34.0)",WAIT,"(4382.0, 19.0, 4382.25, 34.0)"
"(4382.0, 19.0, 4382.25, 34.0)",WAIT,"(4382.0, 19.0, 4382.25, 35.0)"
"(4382.0, 19.0, 4382.25, 35.0)",WAIT,"(4382.0, 18.0, 4382.25, 35.0)"
"(4382.0, 18.0, 4382.25, 35.0)",WAIT,"(4382.0, 17.0, 4382.25, 35.0)"
"(4382.0, 17.0, 4382.25, 35.0)",WAIT,"(4382.0, 16.0, 4382.25, 35.0)"
"(4382.0, 16.0, 4382.25, 35.0)",WAIT,"(4382.0, 16.0, 4382.25, 36.0)"
"(4382.0, 16.0, 4382.25, 36.0)",WAIT,"(4382.0, 15.0, 4382.25, 36.0)"
"(4382.0, 15.0, 4382.25, 36.0)",WAIT,"(4382.0, 15.0, 4382.25, 35.0)"
"(4382.0, 15.0, 4382.25, 35.0)",WAIT,"(4382.0, 14.0, 4382.25, 35.0)"
"(4382.0, 14.0, 4382.25, 35.0)",WAIT,"(4382.0, 12.0, 4382.25, 35.0)"
"(4382.0, 12.0, 4382.25, 35.0)",WAIT,"(4382.0, 12.0, 4382.25, 36.0)"
"(4382.0, 12.0, 4382.25, 36.0)",WAIT,"(4382.0, 12.0, 4382.25, 37.0)"
"(4382.0, 12.0, 4382.25, 37.0)",WAIT,"(4382.0, 12.0, 4382.25, 38.0)"
"(4382.0, 12.0, 4382.25, 38.0)",WAIT,"(4382.0, 12.0, 4382.25, 39.0)"
"(4382.0, 12.0, 4382.25, 39.0)",WAIT,"(4382.0, 8.0, 4382.25, 39.0)"
"(4382.0, 8.0, 4382.25, 39.0)",WAIT,"(4382.0, 7.0, 4382.25, 39.0)"
"(4382.0, 7.0, 4382.25, 39.0)",WAIT,"(4382.0, 7.0, 4382.25, 38.0)"
"(4382.0, 7.0, 4382.25, 38.0)",WAIT,"(4382.0, 7.0, 4382.25, 38.0)"
"(4382.0, 7.0, 4382.25, 38.0)",SELL,"(4382.0, 6.0, 4382.25, 38.0)"
"(4382.0, 6.0, 4382.25, 38.0)",WAIT,"(4382.0, 6.0, 4382.25, 38.0)"
"(4382.0, 6.0, 4382.25, 38.0)",SELL,"(4381.75, 51.0, 4382.25, 38.0)"
"(4381.75, 51.0, 4382.25, 38.0)",WAIT,"(4381.75, 51.0, 4382.25, 39.0)"
"(4381.75, 51.0, 4382.25, 39.0)",WAIT,"(4381.75, 51.0, 4382.0, 1.0)"
"(4381.75, 51.0, 4382.0, 1.0)",WAIT,"(4381.75, 51.0, 4382.0, 2.0)"
"(4381.75, 51.0, 4382.0, 2.0)",WAIT,"(4381.75, 61.0, 4382.0, 2.0)"
"(4381.75, 61.0, 4382.0, 2.0)",WAIT,"(4381.75, 61.0, 4382.0, 3.0)"
"(4381.75, 61.0, 4382.0, 3.0)",WAIT,"(4381.75, 61.0, 4382.0, 4.0)"
"(4381.75, 61.0, 4382.0, 4.0)",WAIT,"(4381.75, 61.0, 4382.0, 5.0)"
"(4381.75, 61.0, 4382.0, 5.0)",WAIT,"(4381.75, 59.0, 4382.0, 5.0)"
"(4381.75, 59.0, 4382.0, 5.0)",WAIT,"(4381.75, 56.0, 4382.0, 5.0)"
"(4381.75, 56.0, 4382.0, 5.0)",WAIT,"(4381.75, 56.0, 4382.0, 5.0)"
"(4381.75, 56.0, 4382.0, 5.0)",SELL,"(4381.75, 56.0, 4382.0, 4.0)"
"(4381.75, 56.0, 4382.0, 4.0)",WAIT,"(4381.75, 56.0, 4382.0, 4.0)"
"(4381.75, 56.0, 4382.0, 4.0)",SELL,"(4381.75, 56.0, 4382.25, 39.0)"
"(4381.75, 56.0, 4382.25, 39.0)",WAIT,"(4381.75, 56.0, 4382.25, 41.0)"
"(4381.75, 56.0, 4382.25, 41.0)",WAIT,"(4381.75, 56.0, 4382.0, 1.0)"
"(4381.75, 56.0, 4382.0, 1.0)",WAIT,"(4381.75, 56.0, 4382.0, 1.0)"
"(4381.75, 56.0, 4382.0, 1.0)",SELL,"(4381.75, 56.0, 4382.25, 41.0)"
"(4381.75, 56.0, 4382.25, 41.0)",WAIT,"(4382.0, 1.0, 4382.25, 41.0)"
"(4382.0, 1.0, 4382.25, 41.0)",WAIT,"(4382.0, 2.0, 4382.25, 41.0)"
"(4382.0, 2.0, 4382.25, 41.0)",WAIT,"(4382.0, 2.0, 4382.25, 41.0)"
"(4382.0, 2.0, 4382.25, 41.0)",SELL,"(4381.75, 57.0, 4382.25, 41.0)"
"(4381.75, 57.0, 4382.25, 41.0)",WAIT,"(4381.75, 57.0, 4382.0, 1.0)"
"(4381.75, 57.0, 4382.0, 1.0)",WAIT,"(4381.75, 60.0, 4382.0, 1.0)"
"(4381.75, 60.0, 4382.0, 1.0)",WAIT,"(4381.75, 60.0, 4382.25, 41.0)"
"(4381.75, 60.0, 4382.25, 41.0)",WAIT,"(4381.75, 60.0, 4382.25, 42.0)"
"(4381.75, 60.0, 4382.25, 42.0)",WAIT,"(4381.75, 60.0, 4382.25, 41.0)"
"(4381.75, 60.0, 4382.25, 41.0)",WAIT,"(4382.0, 1.0, 4382.25, 41.0)"
"(4382.0, 1.0, 4382.25, 41.0)",WAIT,"(4382.0, 3.0, 4382.25, 41.0)"
"(4382.0, 3.0, 4382.25, 41.0)",WAIT,"(4382.0, 3.0, 4382.25, 41.0)"
"(4382.0, 3.0, 4382.25, 41.0)",SELL,"(4382.0, 2.0, 4382.25, 41.0)"
"(4382.0, 2.0, 4382.25, 41.0)",WAIT,"(4382.0, 2.0, 4382.25, 41.0)"
"(4382.0, 2.0, 4382.25, 41.0)",SELL,"(4381.75, 60.0, 4382.25, 41.0)"
"(4381.75, 60.0, 4382.25, 41.0)",WAIT,"(4381.75, 60.0, 4382.0, 1.0)"
"(4381.75, 60.0, 4382.0, 1.0)",WAIT,"(4381.75, 57.0, 4382.0, 1.0)"
"(4381.75, 57.0, 4382.0, 1.0)",WAIT,"(4381.75, 57.0, 4382.25, 41.0)"
"(4381.75, 57.0, 4382.25, 41.0)",WAIT,"(4382.0, 1.0, 4382.25, 41.0)"
"(4382.0, 1.0, 4382.25, 41.0)",WAIT,"(4382.0, 1.0, 4382.25, 42.0)"
"(4382.0, 1.0, 4382.25, 42.0)",WAIT,"(4382.0, 1.0, 4382.25, 41.0)"
"(4382.0, 1.0, 4382.25, 41.0)",WAIT,"(4382.0, 2.0, 4382.25, 41.0)"
"(4382.0, 2.0, 4382.25, 41.0)",WAIT,"(4382.0, 3.0, 4382.25, 41.0)"
"(4382.0, 3.0, 4382.25, 41.0)",WAIT,"(4382.0, 5.0, 4382.25, 41.0)"
"(4382.0, 5.0, 4382.25, 41.0)",WAIT,"(4382.0, 6.0, 4382.25, 41.0)"
"(4382.0, 6.0, 4382.25, 41.0)",WAIT,"(4382.0, 7.0, 4382.25, 41.0)"
"(4382.0, 7.0, 4382.25, 41.0)",WAIT,"(4382.0, 10.0, 4382.25, 41.0)"
"(4382.0, 10.0, 4382.25, 41.0)",WAIT,"(4382.0, 11.0, 4382.25, 41.0)"
"(4382.0, 11.0, 4382.25, 41.0)",WAIT,"(4382.0, 8.0, 4382.25, 41.0)"
"(4382.0, 8.0, 4382.25, 41.0)",WAIT,"(4382.0, 7.0, 4382.25, 41.0)"
"(4382.0, 7.0, 4382.25, 41.0)",WAIT,"(4382.0, 6.0, 4382.25, 41.0)"
"(4382.0, 6.0, 4382.25, 41.0)",WAIT,"(4382.0, 4.0, 4382.25, 41.0)"
"(4382.0, 4.0, 4382.25, 41.0)",WAIT,"(4382.0, 7.0, 4382.25, 41.0)"
"(4382.0, 7.0, 4382.25, 41.0)",WAIT,"(4382.0, 8.0, 4382.25, 41.0)"
"(4382.0, 8.0, 4382.25, 41.0)",WAIT,"(4382.0, 10.0, 4382.25, 41.0)"
"(4382.0, 10.0, 4382.25, 41.0)",WAIT,"(4382.0, 11.0, 4382.25, 41.0)"
"(4382.0, 11.0, 4382.25, 41.0)",WAIT,"(4382.0, 12.0, 4382.25, 41.0)"
"(4382.0, 12.0, 4382.25, 41.0)",WAIT,"(4382.0, 16.0, 4382.25, 41.0)"
"(4382.0, 16.0, 4382.25, 41.0)",WAIT,"(4382.0, 16.0, 4382.25, 40.0)"
"(4382.0, 16.0, 4382.25, 40.0)",WAIT,"(4382.0, 20.0, 4382.25, 40.0)"
"(4382.0, 20.0, 4382.25, 40.0)",WAIT,"(4382.0, 20.0, 4382.25, 39.0)"
"(4382.0, 20.0, 4382.25, 39.0)",WAIT,"(4382.0, 22.0, 4382.25, 39.0)"
"(4382.0, 22.0, 4382.25, 39.0)",WAIT,"(4382.0, 23.0, 4382.25, 39.0)"
"(4382.0, 23.0, 4382.25, 39.0)",WAIT,"(4382.0, 21.0, 4382.25, 39.0)"
"(4382.0, 21.0, 4382.25, 39.0)",WAIT,"(4382.0, 21.0, 4382.25, 38.0)"
"(4382.0, 21.0, 4382.25, 38.0)",WAIT,"(4382.0, 22.0, 4382.25, 38.0)"
"(4382.0, 22.0, 4382.25, 38.0)",WAIT,"(4382.0, 23.0, 4382.25, 38.0)"
"(4382.0, 23.0, 4382.25, 38.0)",WAIT,"(4382.0, 25.0, 4382.25, 38.0)"
"(4382.0, 25.0, 4382.25, 38.0)",WAIT,"(4382.0, 25.0, 4382.25, 37.0)"
"(4382.0, 25.0, 4382.25, 37.0)",WAIT,"(4382.0, 25.0, 4382.25, 35.0)"
"(4382.0, 25.0, 4382.25, 35.0)",WAIT,"(4382.0, 26.0, 4382.25, 35.0)"
"(4382.0, 26.0, 4382.25, 35.0)",WAIT,"(4382.0, 26.0, 4382.25, 35.0)"
"(4382.0, 26.0, 4382.25, 35.0)",SELL,"(4382.0, 25.0, 4382.25, 35.0)"
"(4382.0, 25.0, 4382.25, 35.0)",WAIT,"(4382.0, 24.0, 4382.25, 35.0)"
"(4382.0, 24.0, 4382.25, 35.0)",WAIT,"(4382.0, 24.0, 4382.25, 36.0)"
"(4382.0, 24.0, 4382.25, 36.0)",WAIT,"(4382.0, 23.0, 4382.25, 36.0)"
"(4382.0, 23.0, 4382.25, 36.0)",WAIT,"(4382.0, 24.0, 4382.25, 36.0)"
"(4382.0, 24.0, 4382.25, 36.0)",WAIT,"(4382.0, 25.0, 4382.25, 36.0)"
"(4382.0, 25.0, 4382.25, 36.0)",WAIT,"(4382.0, 25.0, 4382.25, 37.0)"
"(4382.0, 25.0, 4382.25, 37.0)",WAIT,"(4382.0, 25.0, 4382.25, 36.0)"
"(4382.0, 25.0, 4382.25, 36.0)",WAIT,"(4382.0, 24.0, 4382.25, 36.0)"
"(4382.0, 24.0, 4382.25, 36.0)",WAIT,"(4382.0, 23.0, 4382.25, 36.0)"
"(4382.0, 23.0, 4382.25, 36.0)",WAIT,"(4382.0, 23.0, 4382.25, 37.0)"
"(4382.0, 23.0, 4382.25, 37.0)",WAIT,"(4382.0, 19.0, 4382.25, 37.0)"
"(4382.0, 19.0, 4382.25, 37.0)",WAIT,"(4382.0, 20.0, 4382.25, 37.0)"
"(4382.0, 20.0, 4382.25, 37.0)",WAIT,"(4382.0, 20.0, 4382.25, 38.0)"
"(4382.0, 20.0, 4382.25, 38.0)",WAIT,"(4382.0, 21.0, 4382.25, 38.0)"
"(4382.0, 21.0, 4382.25, 38.0)",WAIT,"(4382.0, 20.0, 4382.25, 38.0)"
"(4382.0, 20.0, 4382.25, 38.0)",WAIT,"(4382.0, 20.0, 4382.25, 37.0)"
"(4382.0, 20.0, 4382.25, 37.0)",WAIT,"(4382.0, 20.0, 4382.25, 36.0)"
"(4382.0, 20.0, 4382.25, 36.0)",WAIT,"(4382.0, 24.0, 4382.25, 36.0)"
"(4382.0, 24.0, 4382.25, 36.0)",WAIT,"(4382.0, 26.0, 4382.25, 36.0)"
"(4382.0, 26.0, 4382.25, 36.0)",WAIT,"(4382.0, 27.0, 4382.25, 36.0)"
"(4382.0, 27.0, 4382.25, 36.0)",WAIT,"(4382.0, 27.0, 4382.25, 32.0)"
"(4382.0, 27.0, 4382.25, 32.0)",WAIT,"(4382.0, 27.0, 4382.25, 31.0)"
"(4382.0, 27.0, 4382.25, 31.0)",WAIT,"(4382.0, 25.0, 4382.25, 31.0)"
"(4382.0, 25.0, 4382.25, 31.0)",WAIT,"(4382.0, 26.0, 4382.25, 31.0)"
"(4382.0, 26.0, 4382.25, 31.0)",WAIT,"(4382.0, 27.0, 4382.25, 31.0)"
"(4382.0, 27.0, 4382.25, 31.0)",WAIT,"(4382.0, 28.0, 4382.25, 31.0)"
"(4382.0, 28.0, 4382.25, 31.0)",WAIT,"(4382.0, 29.0, 4382.25, 31.0)"
"(4382.0, 29.0, 4382.25, 31.0)",WAIT,"(4382.0, 29.0, 4382.25, 31.0)"
"(4382.0, 29.0, 4382.25, 31.0)",SELL,"(4382.0, 28.0, 4382.25, 31.0)"
"(4382.0, 28.0, 4382.25, 31.0)",WAIT,"(4382.0, 28.0, 4382.25, 36.0)"
"(4382.0, 28.0, 4382.25, 36.0)",WAIT,"(4382.0, 27.0, 4382.25, 36.0)"
"(4382.0, 27.0, 4382.25, 36.0)",WAIT,"(4382.0, 26.0, 4382.25, 36.0)"
"(4382.0, 26.0, 4382.25, 36.0)",WAIT,"(4382.0, 26.0, 4382.25, 37.0)"
"(4382.0, 26.0, 4382.25, 37.0)",WAIT,"(4382.0, 26.0, 4382.25, 38.0)"
"(4382.0, 26.0, 4382.25, 38.0)",WAIT,"(4382.0, 22.0, 4382.25, 38.0)"
"(4382.0, 22.0, 4382.25, 38.0)",WAIT,"(4382.0, 23.0, 4382.25, 38.0)"
"(4382.0, 23.0, 4382.25, 38.0)",WAIT,"(4382.0, 24.0, 4382.25, 38.0)"
"(4382.0, 24.0, 4382.25, 38.0)",WAIT,"(4382.0, 24.0, 4382.25, 37.0)"
"(4382.0, 24.0, 4382.25, 37.0)",WAIT,"(4382.0, 28.0, 4382.25, 37.0)"
"(4382.0, 28.0, 4382.25, 37.0)",WAIT,"(4382.0, 27.0, 4382.25, 37.0)"
"(4382.0, 27.0, 4382.25, 37.0)",WAIT,"(4382.0, 26.0, 4382.25, 37.0)"
"(4382.0, 26.0, 4382.25, 37.0)",WAIT,"(4382.0, 26.0, 4382.25, 38.0)"
"(4382.0, 26.0, 4382.25, 38.0)",WAIT,"(4382.0, 26.0, 4382.25, 37.0)"
"(4382.0, 26.0, 4382.25, 37.0)",WAIT,"(4382.0, 26.0, 4382.25, 38.0)"
"(4382.0, 26.0, 4382.25, 38.0)",WAIT,"(4382.0, 26.0, 4382.25, 39.0)"
"(4382.0, 26.0, 4382.25, 39.0)",WAIT,"(4382.0, 26.0, 4382.25, 38.0)"
"(4382.0, 26.0, 4382.25, 38.0)",WAIT,"(4382.0, 26.0, 4382.25, 39.0)"
"(4382.0, 26.0, 4382.25, 39.0)",WAIT,"(4382.0, 24.0, 4382.25, 39.0)"
"(4382.0, 24.0, 4382.25, 39.0)",WAIT,"(4382.0, 23.0, 4382.25, 39.0)"
"(4382.0, 23.0, 4382.25, 39.0)",WAIT,"(4382.0, 23.0, 4382.25, 40.0)"
"(4382.0, 23.0, 4382.25, 40.0)",WAIT,"(4382.0, 19.0, 4382.25, 40.0)"
"(4382.0, 19.0, 4382.25, 40.0)",WAIT,"(4382.0, 15.0, 4382.25, 40.0)"
